business_time,business_job_openings,business_review,plat_customer_support_cnt_t3m,plat_dashboard_cnt_t3m,plat_trsct_acct_flag,plat_saving_acct_flag,plat_login_cnt_t1m,fin_revenue,fin_profit,fin_assets,fin_liabilities,tran_vol_t1m,tran_vol_t3m,tran_cnt_t3m,tran_inflow_t3m,tran_outflow_t3m,credit_score,credit_lines_cnt,credit_current_amt,credit_default_cnt_t12m,credit_inquiry_cnt_t3m,credit_court_cnt_t12m,loan_amount,loan_late_repayment_cnt,loan_interest_rate,loan_utilization_amount,drv_income_pm_avg_t3m,drv_profit_margin_rate,drv_asset_liability_rate,drv_loan_util_rate,drv_inflow_outflow_rate_t3m,drv_tran_vol_std_t12m,drv_inflow_std_t6m,drv_trans_vol_prop_t1t3,business_industry_manufacturing,business_industry_retail,business_industry_services,business_structure_company,business_location_urban
6,3,3,1,0,0,1,7,51362,8486,246879,104009,8333,9308,0,14370,13126,510,8,419808,0,0,1,30093,0,0.18,9341,414.6666666666667,0.16521942291966824,2.373631128075455,0.3104044129864088,1.094773731525217,1.061871504767109,587.7637436398222,0.8952513966480447,True,False,False,False,False
3,9,3,0,1,0,1,5,52011,8366,211890,57617,3679,11607,0,11788,10313,510,2,138556,0,0,1,22816,0,0.17,11598,491.6666666666667,0.16085058929841764,3.677560442230592,0.5083274894810659,1.1430233685639484,259.79489018501744,256.0858706179293,0.31696390109416733,False,True,False,False,True
17,9,3,0,0,1,0,9,51519,10740,194649,57805,7216,37600,151,10596,9068,513,3,55167,0,1,0,33462,0,0.14,8533,509.3333333333333,0.2084667792464916,3.3673384655306635,0.25500567808260116,1.168504631671813,722.6803358132588,672.0114125977938,0.19191489361702127,False,False,False,False,True
4,8,2,0,0,1,0,9,57506,8608,527396,89515,6854,10692,0,15818,17178,511,8,347928,0,0,0,11129,0,0.17,912,-453.3333333333333,0.14968872813271658,5.891705300787578,0.0819480636175757,0.920828967283735,755.9019559292951,319.43328707928066,0.6410400299289188,False,False,False,True,False
14,0,4,0,2,0,0,9,58104,14430,171655,85679,3168,18956,0,15157,14904,519,7,275933,0,0,1,9002,1,0.16,814,84.33333333333333,0.24834779016935152,2.0034664270124534,0.09042435014441236,1.0169753086419753,22.008170512652914,203.88087168943224,0.16712386579447142,True,False,False,False,False
17,2,3,0,0,1,1,3,59454,12879,191046,94221,3145,11934,0,17193,18463,521,4,50092,0,1,0,44766,1,0.17,7834,-423.3333333333333,0.21662125340599456,2.027637150953609,0.1749988830809096,0.9312137789091697,711.512614881977,789.6714532470766,0.26353276353276356,False,False,False,False,False
11,8,4,0,1,1,0,5,350923,86711,2631478,745416,47550,222812,2694,95110,80034,627,1,70488,0,0,0,24546,0,0.17,14963,5025.333333333333,0.24709409186630685,3.530214001309336,0.6095901572557647,1.1883699427743208,288.77615072903086,317.86311881089733,0.21340861353966573,True,False,False,False,True
14,5,3,1,1,1,1,9,315118,93661,2491672,698901,35530,68383,0,87508,87174,637,3,27207,0,1,0,27366,0,0.18,1703,111.33333333333333,0.29722516644558544,3.5651286805999707,0.062230505006212085,1.003831417624521,189.0085578365136,399.41699831862275,0.5195735782285071,False,False,True,False,False
15,4,2,0,1,1,0,18,52698,3325,466116,201358,4694,14353,0,13413,13227,505,7,39501,0,0,0,40708,0,0.18,9702,62.0,0.06309537363846825,2.314862086433119,0.23833153188562445,1.0140621456112497,134.27390144456785,256.6198180324022,0.3270396432801505,True,False,False,False,False
15,7,2,0,3,1,0,7,59942,10418,170901,47303,5019,10472,0,15950,13145,513,2,35796,0,1,0,19458,0,0.17,1378,935.0,0.1738013412965867,3.6128998160793184,0.07081920032891356,1.213389121338912,60.660390642059745,287.01613360566944,0.47927807486631013,False,True,False,False,False
18,7,2,0,1,1,0,7,278819,77487,1404945,535625,14103,40968,1026,67303,77576,598,3,8808,0,1,0,43267,0,0.16,6436,-3424.3333333333335,0.2779114766210337,2.6230011668611435,0.1487507800402154,0.8675750232030525,36.17746404324684,347.3251332786469,0.34424428822495606,False,True,False,True,False
17,2,2,0,1,0,0,4,867018,138321,3724050,1441195,116340,416151,0,190641,169783,664,9,447597,0,2,0,4677,0,0.19,3543,6952.666666666667,0.1595364802114835,2.5840014710014954,0.7575368826170622,1.1228509332500898,32.06996153764452,835.6304699850223,0.27956198591376685,False,False,False,False,False
2,3,4,0,0,0,1,9,59203,11072,420109,48909,5086,7495,212,12783,12015,516,3,109953,0,0,0,8518,0,0.17,1001,256.0,0.1870175497863284,8.58960518513975,0.11751584879079596,1.0639200998751561,692.9610180259859,227.27240080916476,0.6785857238158772,False,True,False,True,True
13,8,2,0,0,1,0,8,41799,9993,302646,146218,2938,17260,0,10053,9717,515,2,129826,0,1,0,35056,0,0.18,7230,112.0,0.23907270508863848,2.0698272442517336,0.20624144226380647,1.0345785736338375,556.43402587477,705.7719602369583,0.17022016222479722,False,False,False,True,False
19,7,2,0,2,1,1,15,327195,93144,1751079,355155,41583,92376,1063,88924,90089,644,2,168538,0,1,0,47950,0,0.16,18780,-388.3333333333333,0.2846742768074084,4.930464163534231,0.3916579770594369,0.9870683435269567,544.7880756617603,792.061198107425,0.45014938945180566,True,False,False,False,True
17,7,3,0,0,1,0,10,51205,12424,327949,35815,3527,12559,0,14321,13903,517,7,79282,0,0,0,38190,0,0.18,35008,139.33333333333334,0.24263255541451031,9.156749965098422,0.9166797590992406,1.0300654534992448,940.7946240331833,471.34189177351936,0.2808344613424636,False,False,True,False,True
14,9,4,0,1,1,1,10,59047,7550,331841,165142,7082,21096,0,13372,13595,509,4,278020,0,1,0,9381,0,0.17,386,-74.33333333333333,0.1278642437380392,2.009428249627593,0.04114699925381089,0.9835969106289076,853.4297542750606,254.90358359380448,0.3357034508911642,False,True,False,False,False
15,6,3,1,0,1,0,16,316378,53595,1376083,140275,27576,106365,2973,87628,96614,585,4,11196,0,2,0,2000,0,0.18,1008,-2995.3333333333335,0.16940179152785592,9.809894849402959,0.504,0.9069907052808082,919.3464082043166,223.19653702869613,0.25925821463827387,True,False,False,False,False
9,3,3,0,1,0,1,5,58021,16504,417788,108150,4298,22230,480,14057,14665,526,2,100142,0,0,0,30500,0,0.18,4270,-202.66666666666666,0.28444873407904037,3.863042071197411,0.14,0.9585407432662802,272.845116347479,274.9016624520446,0.19334233018443545,True,False,False,False,False
12,9,5,0,1,1,0,4,58207,14355,355386,108840,7658,40634,0,11743,10664,517,3,172368,0,0,1,20996,1,0.18,2432,359.6666666666667,0.24661982235813562,3.2652149944873208,0.11583158696894646,1.1011815453863465,421.02744167350994,875.4475714900515,0.1884628636117537,False,False,False,False,True
19,2,3,0,0,1,1,16,41400,3632,198832,34986,2754,11556,302,11334,9535,504,7,127540,0,0,0,5471,0,0.19,3310,599.6666666666666,0.08772946859903381,5.683187560738581,0.6050082251873515,1.188673308862087,783.251592344265,848.2868271716408,0.2383177570093458,False,False,False,False,False
16,7,5,0,1,0,1,13,56345,8521,314103,90281,9318,55332,0,14950,11965,511,5,106405,0,2,0,43609,0,0.16,19079,995.0,0.1512290354068684,3.479170589603571,0.43750143319039647,1.2494776431257835,301.84194721784786,148.414286712635,0.16840164823248752,False,False,False,True,True
10,9,2,0,0,1,0,9,51772,8739,276628,37968,5261,7430,441,12802,12785,515,3,161193,0,0,0,9351,0,0.2,1276,5.666666666666667,0.1687978057637333,7.285819637589549,0.13645599401133568,1.0013296832225265,337.0660250811476,688.418210010061,0.7080753701211305,False,True,False,False,True
19,8,3,0,0,0,0,3,48566,13915,143777,67801,5738,28350,168,10949,10833,517,1,93348,0,0,0,22769,0,0.15,22541,38.666666666666664,0.28651731664127167,2.120573442869574,0.9899863849971452,1.0107080217852857,57.47217455278963,189.91935370083002,0.20239858906525574,False,False,True,False,False
13,7,1,1,0,1,0,8,49046,7874,229428,70356,3694,13431,0,11855,13968,511,6,29370,0,0,0,24365,0,0.19,2193,-704.3333333333334,0.1605431635607389,3.2609585536414807,0.09000615637184486,0.848725658648339,425.8286814660522,941.1441986127973,0.2750353659444569,False,False,False,True,False
15,8,3,0,0,0,1,12,47493,4016,190545,48080,3372,9285,0,11193,12907,506,9,666180,0,0,0,1936,0,0.19,587,-571.3333333333334,0.08455982986966501,3.9630823627287852,0.303202479338843,0.8672038428759588,45.087666185742336,905.2634319706111,0.3631663974151858,True,False,False,True,False
6,0,3,1,1,0,0,15,250352,62418,1399653,259886,16856,68578,0,73625,80187,593,6,44496,0,0,0,47027,0,0.18,1620,-2187.3333333333335,0.2493209560938199,5.385642166180556,0.03444829565994004,0.9181662863057602,943.9704667508645,348.50125866610296,0.24579311149348188,False,True,False,False,False
15,7,4,0,2,1,1,7,331706,48547,1109263,424470,47894,235986,2006,70400,65191,570,2,138114,0,0,0,17268,1,0.17,3338,1736.3333333333333,0.14635550758804483,2.6132895139821426,0.19330553625202687,1.0799036676841895,881.1487796892256,80.76166715608146,0.202952717534091,True,False,False,True,False
2,4,2,0,0,1,1,10,242662,64367,2025013,385001,11048,39304,0,61261,54904,572,6,57984,0,0,2,39449,0,0.19,22601,2119.0,0.2652537274068457,5.259760364258794,0.5729169307206773,1.1157839137403467,222.03306903859377,806.743583545248,0.2810909831060452,False,False,True,False,False
10,7,4,0,0,1,1,8,45249,2962,131119,26281,2807,5337,541,12961,13845,503,2,75830,0,0,0,7378,1,0.19,1578,-294.6666666666667,0.06546001016597051,4.9891176134850275,0.2138791000271076,0.936150234741784,559.0127035117248,805.9586413397684,0.5259509087502342,False,True,False,False,False
4,3,3,1,0,1,0,12,53963,9288,219508,92762,3677,19982,132,13919,15654,515,9,854766,0,0,0,43239,0,0.16,1393,-578.3333333333334,0.17211793265756167,2.366356913391259,0.03221628622308564,0.8891657084451259,682.4032429824528,144.57272891313977,0.18401561405264738,False,False,False,True,True
12,0,3,0,0,0,0,12,57169,11854,450308,132200,6542,24850,0,13041,14175,516,1,30934,0,0,1,15773,0,0.2,4289,-378.0,0.2073501373121797,3.406263237518911,0.27192037025296395,0.92,446.2211883171826,115.74483574431049,0.26325955734406437,False,False,False,False,True
15,1,2,2,0,1,1,10,325749,43508,2322684,879906,52751,185967,0,93815,109050,567,7,177793,0,2,0,14106,0,0.16,3071,-5078.333333333333,0.1335629579829869,2.639695603848593,0.2177087764072026,0.8602934433745988,41.46787125348717,156.49905592549075,0.28365785327504345,False,True,False,False,False
3,6,2,1,1,1,0,6,46850,10517,329842,61921,7462,8518,211,12474,12126,513,4,35776,0,0,2,44361,0,0.19,2464,116.0,0.22448239060832445,5.326819657305276,0.05554428439394964,1.0286986640277092,588.0031768985064,312.5953627175111,0.876027236440479,True,False,False,False,True
10,4,4,0,0,0,0,1,52287,2771,221367,36083,2620,5469,0,14018,14358,504,4,124716,0,0,1,24084,0,0.15,4750,-113.33333333333333,0.052995964580105956,6.134938890890447,0.1972263743564192,0.9763198217021869,230.70648195112597,316.06844063977866,0.4790638142256354,False,False,False,True,False
9,1,4,0,1,1,0,12,42906,3774,287622,85419,1989,11864,384,9673,10166,505,4,313724,0,0,0,38591,0,0.18,9519,-164.33333333333334,0.08795972591245979,3.367189969444737,0.2466637298852064,0.9515050167224081,955.5778435608518,64.28707521272104,0.16765003371544168,False,True,False,False,False
6,8,4,0,1,0,1,7,337157,76229,2266702,1073844,48041,158760,872,80630,78767,611,8,507072,1,0,0,35001,0,0.18,13636,621.0,0.22609348167174342,2.1108298784553434,0.3895888688894603,1.0236520370205797,566.5659571217818,631.4017832943276,0.30260141093474424,False,False,False,False,True
10,8,4,0,1,1,0,16,41348,11721,373562,106056,4251,23639,546,10584,11420,519,5,247210,0,0,0,6162,0,0.17,1309,-278.6666666666667,0.28347199380864857,3.522308968846647,0.21243102888672508,0.9267950963222417,18.20545743198043,638.3350089650601,0.17982994204492575,False,False,False,False,False
14,3,4,0,0,1,0,10,57304,2867,375975,182420,6720,22410,0,11803,10725,504,2,42988,0,0,0,21043,0,0.17,9452,359.3333333333333,0.050031411419796175,2.061040456090341,0.449175497790239,1.1005128205128205,24.394415178394024,105.51704248305882,0.2998661311914324,False,False,True,True,True
8,4,4,2,1,1,0,19,318365,95458,1478301,246429,38318,142857,938,79797,73945,619,5,132890,0,0,0,39591,0,0.16,7093,1950.6666666666667,0.29983823598699605,5.9988921758396945,0.17915687908868178,1.0791399012779768,477.9114876128144,953.848840911057,0.2682262682262682,False,False,False,False,False
3,6,2,0,0,0,1,5,40976,6550,331222,111738,5180,28347,0,8719,9451,509,7,455497,0,0,0,28503,0,0.15,1774,-244.0,0.15984966809839907,2.9642735685263744,0.06223906255481879,0.9225478785313723,141.01057802037798,947.9808320782791,0.18273538646064838,False,True,False,False,False
15,8,3,0,1,0,1,6,43416,8848,383654,141858,6193,25577,295,11113,10686,514,8,116384,0,0,0,12728,0,0.14,1008,142.33333333333334,0.20379583563663164,2.704493225619986,0.07919547454431175,1.0399588246303575,448.606051043716,108.55716104187974,0.24213160261172148,False,False,True,False,False
3,1,5,1,1,1,1,6,51038,12522,133997,45571,7411,14590,572,12609,10275,519,8,403992,0,0,0,15220,0,0.17,1509,778.0,0.24534660449077159,2.9404006934234492,0.09914586070959264,1.227153284671533,55.682436712395365,540.6756488563877,0.5079506511309115,False,False,True,True,False
6,4,5,0,0,1,0,9,48967,4824,332691,136338,3073,6566,480,11060,10875,505,3,75735,0,2,0,9135,0,0.18,2715,61.666666666666664,0.09851532664855923,2.4401927562381727,0.29720853858784896,1.0170114942528736,692.0074708540297,798.6639036108581,0.4680170575692964,False,True,False,True,False
9,2,4,0,0,1,1,5,48565,4486,112196,44213,4473,16466,0,14150,12419,506,9,754353,1,1,0,48009,0,0.17,37847,577.0,0.09237104910944095,2.5376246805238276,0.7883313545376909,1.139383203156454,762.4472063773873,841.106887496805,0.271650674116361,False,True,False,False,False
18,6,3,1,0,1,0,8,827694,66131,6715955,1662664,126968,651210,2563,177318,183087,608,6,51654,0,0,0,45681,0,0.17,3940,-1923.0,0.0798978849671497,4.039273719765388,0.08625030100041593,0.9684903898146783,282.405123377334,750.1835291758847,0.19497243592696673,True,False,False,True,False
2,2,4,1,0,1,1,10,46167,6663,453820,158414,2030,7930,383,13529,12443,507,9,297630,0,1,1,40500,2,0.19,6227,362.0,0.14432386769770617,2.8647720529751157,0.15375308641975308,1.0872779876235634,385.55882367706374,582.312884267789,0.25598991172761665,False,False,True,False,False
9,1,3,0,0,1,1,8,273214,45817,1275133,205904,38897,84738,0,70287,77704,568,7,307650,0,0,0,38333,0,0.2,10637,-2472.3333333333335,0.1676963845190949,6.192852008703085,0.277489369472778,0.9045480284155256,613.6400821969019,656.0729607268219,0.45902664684085065,False,False,False,False,False
3,0,3,0,0,1,1,11,243241,14992,1525628,569248,19854,33480,0,52290,42634,518,9,603990,0,0,0,44729,1,0.2,2404,3218.6666666666665,0.061634346183414804,2.6800761706672662,0.05374589192693778,1.2264859032696909,734.5942491856183,268.59198761657376,0.593010752688172,False,False,False,True,True
4,3,4,0,0,1,1,10,357457,91674,3106696,1212915,50327,267952,2446,73407,59359,650,8,440264,0,2,0,2012,0,0.16,221,4682.666666666667,0.2564616163622478,2.5613468379894715,0.10984095427435388,1.2366616688286527,24.673333443079095,74.13653708053047,0.18782095300650864,False,True,False,True,False
3,2,3,2,1,1,0,13,44447,11230,259719,30921,3428,19339,0,11010,9932,513,2,149214,0,1,0,26926,0,0.19,10209,359.3333333333333,0.2526604720228587,8.399437275637917,0.37915026368565696,1.1085380587998388,273.5636311767741,447.21699992810284,0.17725838978230518,True,False,False,False,False
18,3,1,1,0,0,1,15,253016,64177,1394886,642877,36651,82069,0,70736,82576,574,5,218890,0,2,0,43740,0,0.18,11044,-3946.6666666666665,0.2536479906409081,2.169755645325622,0.25249199817101053,0.856616934702577,779.4579862249842,885.5148035546413,0.4465876274841901,False,False,False,True,True
1,0,3,1,0,0,0,10,47804,13313,384312,155266,3553,4874,0,13356,14304,517,7,522438,0,0,0,21945,0,0.18,6309,-316.0,0.27849133963685047,2.475184522046037,0.2874914559125085,0.9337248322147651,95.54204479789664,358.3838871085898,0.7289700451374641,False,False,False,False,True
14,9,3,0,0,1,1,11,52719,10642,229677,41798,5660,33182,0,12085,10557,514,7,170863,0,1,0,21051,0,0.18,1908,509.3333333333333,0.20186270604525883,5.494927986985023,0.09063702436938863,1.144738088472104,140.0205386145399,329.96629520118523,0.17057440781146405,True,False,False,True,True
19,8,3,0,0,1,0,12,42239,3816,294953,129573,5544,6958,0,11516,12167,506,7,152411,0,2,0,31378,0,0.14,15061,-217.0,0.09034304789412628,2.276346152361989,0.4799859774364204,0.946494616585847,509.78452878047244,444.85435702189756,0.7967806841046278,False,False,True,True,False
3,9,3,0,0,1,1,13,841021,53581,6822117,2679630,84446,187324,0,205416,181104,577,9,588996,0,1,0,2988,0,0.17,837,8104.0,0.06370946742114644,2.5459175333908037,0.28012048192771083,1.1342433077126954,863.2222375606764,973.8916673502299,0.4508018193077235,False,False,True,False,False
15,3,3,1,1,1,1,8,43353,10526,146945,40263,5911,13133,153,9148,7932,513,3,92667,0,1,0,41768,0,0.18,3550,405.3333333333333,0.24279749959633704,3.649628691354345,0.08499329630339016,1.1533030761472516,426.43801904346554,440.9505035419654,0.4500875656742557,False,False,True,False,False
7,1,4,0,0,1,0,16,933422,60568,6017697,2801408,61170,314986,2453,248129,241765,589,3,35940,0,0,0,44039,0,0.17,19243,2121.3333333333335,0.06488812134275815,2.148097313922142,0.436953609300847,1.0263230823320166,440.08042820526384,891.1599017878609,0.19419910726191006,False,False,False,False,True
9,5,3,0,0,1,1,17,57334,12575,417511,88933,8789,29799,171,14248,15936,516,4,320084,0,1,0,13057,0,0.19,2938,-562.6666666666666,0.21932884501343008,4.694669020498577,0.2250134027724592,0.8940763052208835,814.5291767865913,180.8199714059542,0.29494278331487633,True,False,False,False,False
16,7,3,0,2,1,0,11,57487,16106,550904,267791,3802,16813,0,17188,18049,522,4,355736,0,0,0,29310,0,0.16,15388,-287.0,0.2801676900864543,2.057216261935614,0.5250085295121119,0.9522965261233309,303.581663088166,398.81366891501125,0.22613453874977696,True,False,False,False,False
4,5,4,0,0,1,1,5,347176,85186,1269577,411858,19813,52113,2900,83784,79816,623,7,457128,0,0,1,18940,0,0.16,1799,1322.6666666666667,0.24536834343387792,3.082560008546635,0.09498416050686379,1.0497143429888744,92.48692295051242,289.54443263488673,0.38019304204325216,False,False,False,False,True
8,7,1,0,0,1,1,14,53935,15794,155366,20526,4549,9325,414,15050,17508,520,2,85846,0,2,0,22857,0,0.15,406,-819.3333333333334,0.2928339668119032,7.5692292701939,0.017762611016318854,0.8596070367831848,675.8279968507121,771.189632918468,0.487828418230563,False,True,False,True,False
3,7,2,0,0,1,0,4,45199,9913,309533,81090,4944,22975,0,12422,11572,517,7,383047,0,1,1,37608,0,0.19,6080,283.3333333333333,0.21931901148255492,3.817153779750894,0.1616677302701553,1.073453162806775,324.8360381354101,424.91115337375294,0.2151904243743199,True,False,False,True,True
17,8,4,0,0,1,1,12,51436,8093,485309,176490,7607,14979,0,12399,13191,509,4,306436,1,0,0,44334,1,0.2,8423,-264.0,0.1573411618321798,2.7497818573290274,0.1899896242161772,0.9399590629974983,313.361161076861,900.9179189056376,0.5078443153748581,True,False,False,True,False
2,5,3,0,0,1,0,13,281434,71791,1186633,518899,26836,35237,1641,58102,62336,612,4,168656,0,0,0,45339,0,0.17,5441,-1411.3333333333333,0.2550900033400371,2.286828457946537,0.12000705794128676,0.932077772073922,238.63095003716683,567.292546155393,0.7615858330731902,True,False,False,False,False
13,9,5,0,0,0,0,9,1123285,130844,6738550,2834930,127769,357790,5564,334393,398243,677,3,269721,0,0,0,36392,0,0.19,29720,-21283.333333333332,0.11648335017382054,2.3769722709202696,0.8166630028577709,0.839670753786005,148.08729323927895,527.5483724124355,0.35710612370384864,False,True,False,False,False
4,3,2,0,1,1,1,12,51818,13774,103678,46436,8078,10400,319,11803,14104,519,8,346184,0,1,0,13758,0,0.18,3699,-767.0,0.26581496777181673,2.2327073822034627,0.2688617531617968,0.8368547929665343,624.1349604543863,250.08368696960724,0.7767307692307692,False,False,True,False,False
8,4,2,0,1,1,0,15,58041,16214,530336,222600,2835,5184,0,12451,13589,521,6,502344,0,1,0,23442,0,0.17,1319,-379.3333333333333,0.2793542495821919,2.3824618149146453,0.0562665301595427,0.9162557951284127,811.8081743509177,577.8151687963363,0.546875,False,False,True,False,True
